SMILES,DATABASE,ID,PROGRAM,FRAGMENTS,DATASET,PROGRAM_SCORE,SMILES_chiral,SMILES_no_chiral
OCCCNC(=O)c1cc(nc2cc(n[n]12)C(F)(F)F)-c1ccco1,AB_CDDNMT,ABCDT01_01,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NCCCO)c1cc(-c2ccco2)nc2cc(C(F)(F)F)nn12,O=C(NCCCO)c1cc(-c2ccco2)nc2cc(C(F)(F)F)nn12
CC(O)C(=O)OCN=C1NC(=Nc2ccccc12)c1cc(ccc1Br)OC(O)=O,AB_CDDNMT,ABCDT01_02,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCN=c1[nH]c(-c2cc(OC(=O)O)ccc2Br)nc2ccccc12,CC(=O)C(O)OCN=c1[nH]c(-c2cc(OC(=O)O)ccc2Br)nc2ccccc12
CN=C1N=C(NC2=C1C(=O)CC(F)(C2)N1CCN(CC1)C(C)=O)c1ccccc1,AB_CDDNMT,ABCDT01_03,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(F)(N1CCN(C(C)=O)CC1)C2,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(F)(N1CCN(C(C)=O)CC1)C2
Clc1ccc(cc1)C1=Nc2ccccc2C(N1)=NCCCCCCOC=O,AB_CDDNMT,ABCDT01_04,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCCCCN=c1[nH]c(-c2ccc(Cl)cc2)nc2ccccc12,O=COCCCCCCN=c1[nH]c(-c2ccc(Cl)cc2)nc2ccccc12
CC(=O)NCC=CN1C(NN=C1c1ccccc1)=NCCCCCCOC=O,AB_CDDNMT,ABCDT01_05,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)NCC=Cn1c(-c2ccccc2)n[nH]c1=NCCCCCCOC=O,CC(=O)NCC=Cn1c(-c2ccccc2)n[nH]c1=NCCCCCCOC=O
CCCCNC(c1ccccc1)S(=O)(=O)Cc1ccc(s1)C(=O)NCCl,AB_CDDNMT,ABCDT01_06,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCCCNC(c1ccccc1)S(=O)(=O)Cc1ccc(C(=O)NCCl)s1,CCCCNC(c1ccccc1)S(=O)(=O)Cc1ccc(C(=O)NCCl)s1
CN=C1NC(=NC(=C1)c1ccco1)c1cc(ccc1Br)OC=O,AB_CDDNMT,ABCDT01_07,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1cc(-c2ccco2)[nH]c(-c2cc(OC=O)ccc2Br)n1,CN=c1cc(-c2ccco2)[nH]c(-c2cc(OC=O)ccc2Br)n1
CCCCCNC(CCCCCCOC=O)S(=O)(=O)Cc1ccc(s1)C(=O)NCCl,AB_CDDNMT,ABCDT01_08,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCCCCNC(CCCCCCOC=O)S(=O)(=O)Cc1ccc(C(=O)NCCl)s1,CCCCCNC(CCCCCCOC=O)S(=O)(=O)Cc1ccc(C(=O)NCCl)s1
NCC(CC1CC1)CC1CN(C1)C1=COc2cc(ccc2C1=O)C=CCOC(O)=O,AB_CDDNMT,ABCDT01_09,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,NCC(CC1CC1)CC1CN(c2coc3cc(C=CCOC(=O)O)ccc3c2=O)C1,NCC(CC1CC1)CC1CN(c2coc3cc(C=CCOC(=O)O)ccc3c2=O)C1
CN1CC(OC=O)C(C1)N=C1NN=C(N1c1cccc(c1)C)c1ccccc1,AB_CDDNMT,ABCDT01_10,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1cccc(-n2c(-c3ccccc3)n[nH]c2=NC2CN(C)CC2OC=O)c1,Cc1cccc(-n2c(-c3ccccc3)n[nH]c2=NC2CN(C)CC2OC=O)c1
O=C1Nc2cc(ccc2N1C1CCCC1)CCOC(=O)C1CCCCC1,AB_CDDNMT,ABCDT01_11,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(OCCc1ccc2c(c1)[nH]c(=O)n2C1CCCC1)C1CCCCC1,O=C(OCCc1ccc2c(c1)[nH]c(=O)n2C1CCCC1)C1CCCCC1
CN=C1NC(=N)NC(=N1)c1ccccc1-c1ccc(cc1)CCCCCCOC=O,AB_CDDNMT,ABCDT01_12,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1[nH]c(-c2ccccc2-c2ccc(CCCCCCOC=O)cc2)nc(=N)[nH]1,CN=c1[nH]c(-c2ccccc2-c2ccc(CCCCCCOC=O)cc2)nc(=N)[nH]1
CN1CC(N=C2C3=C(CCCC3)Nc3ccccc23)C(C1)C1CCS(=O)(=O)C1,AB_CDDNMT,ABCDT01_13,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN1CC(N=c2c3c([nH]c4ccccc24)CCCC3)C(C2CCS(=O)(=O)C2)C1,CN1CC(N=c2c3c([nH]c4ccccc24)CCCC3)C(C2CCS(=O)(=O)C2)C1
CCC(CNC=O)COCc1sc2c(c1C)CC(C)(OC2)c1ccc(cc1)F,AB_CDDNMT,ABCDT01_14,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCC(CNC=O)COCc1sc2c(c1C)CC(C)(c1ccc(F)cc1)OC2,CCC(CNC=O)COCc1sc2c(c1C)CC(C)(c1ccc(F)cc1)OC2
O=C(COCCNC(=O)c1ccncc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_15,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COCCNC(=O)c1ccncc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COCCNC(=O)c1ccncc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Brc1ccc(cc1-c1noc2c1C(=N)NC(=N2)CCSc1ccccc1)OC=O,AB_CDDNMT,ABCDT01_16,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,N=c1[nH]c(CCSc2ccccc2)nc2onc(-c3cc(OC=O)ccc3Br)c12,N=c1[nH]c(CCSc2ccccc2)nc2onc(-c3cc(OC=O)ccc3Br)c12
O=C(COc1ccc(cc1)-c1ccco1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_17,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COc1ccc(-c2ccco2)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COc1ccc(-c2ccco2)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
OCCCNC(=O)Cc1ccc(cc1)C(=O)OCCc1ccc(cc1)N1CCOCC1,AB_CDDNMT,ABCDT01_18,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(Cc1ccc(C(=O)OCCc2ccc(N3CCOCC3)cc2)cc1)NCCCO,O=C(Cc1ccc(C(=O)OCCc2ccc(N3CCOCC3)cc2)cc1)NCCCO
OCc1ccc2c(c1)Nc1ccccc1NC2c1cc(ccc1Br)OC=O,AB_CDDNMT,ABCDT01_19,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COc1ccc(Br)c(C2Nc3ccccc3Nc3cc(CO)ccc32)c1,O=COc1ccc(Br)c(C2Nc3ccccc3Nc3cc(CO)ccc32)c1
FC(F)(F)OCc1ccc(c(c1)CCNC(=O)CCNC(=O)c1ccncc1)Br,AB_CDDNMT,ABCDT01_20,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(CCNC(=O)c1ccncc1)NCCc1cc(COC(F)(F)F)ccc1Br,O=C(CCNC(=O)c1ccncc1)NCCc1cc(COC(F)(F)F)ccc1Br
CC(CCN=C1N=C(CNCc2ccccc2)NC(=N1)c1ccccc1C)NC=O,AB_CDDNMT,ABCDT01_21,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccccc1-c1nc(=NCCC(C)NC=O)nc(CNCc2ccccc2)[nH]1,Cc1ccccc1-c1nc(=NCCC(C)NC=O)nc(CNCc2ccccc2)[nH]1
CC(O)COC(Cc1cccnc1)Cc1cccc(c1)CCCCCOC=O,AB_CDDNMT,ABCDT01_22,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(O)COC(Cc1cccnc1)Cc1cccc(CCCCCOC=O)c1,CC(O)COC(Cc1cccnc1)Cc1cccc(CCCCCOC=O)c1
CCN=C1NC(=C(S1)c1c(cnn1-c1ccc2c(c1)OCO2)Cl)c1ccccc1,AB_CDDNMT,ABCDT01_23,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCN=c1[nH]c(-c2ccccc2)c(-c2c(Cl)cnn2-c2ccc3c(c2)OCO3)s1,CCN=c1[nH]c(-c2ccccc2)c(-c2c(Cl)cnn2-c2ccc3c(c2)OCO3)s1
CC(=O)CSN1CC(N=C2C3=C(CCCC3)Nc3ccccc23)C(C1)C1CCS(=O)(=O)C1,AB_CDDNMT,ABCDT01_24,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)CSN1CC(N=c2c3c([nH]c4ccccc24)CCCC3)C(C2CCS(=O)(=O)C2)C1,CC(=O)CSN1CC(N=c2c3c([nH]c4ccccc24)CCCC3)C(C2CCS(=O)(=O)C2)C1
Brc1ccccc1C1CC(=NC2=NC(NN12)=NC=O)c1ccccc1,AB_CDDNMT,ABCDT01_25,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=CN=c1nc2n([nH]1)C(c1ccccc1Br)CC(c1ccccc1)=N2,O=CN=c1nc2n([nH]1)C(c1ccccc1Br)CC(c1ccccc1)=N2
OC(=O)C(CCc1ccc(cc1)CNC(F)=O)NC(=O)OCC1COc2ccccc2C1,AB_CDDNMT,ABCDT01_26,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(F)NCc1ccc(CCC(NC(=O)OCC2COc3ccccc3C2)C(=O)O)cc1,O=C(F)NCc1ccc(CCC(NC(=O)OCC2COc3ccccc3C2)C(=O)O)cc1
CC(CNC(C)(C)CC(NCN=C1NN=CS1)c1ccccc1)OCNC(=O)c1ccccc1,AB_CDDNMT,ABCDT01_27,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)CC(NCN=c1[nH]ncs1)c1ccccc1)OCNC(=O)c1ccccc1,CC(CNC(C)(C)CC(NCN=c1[nH]ncs1)c1ccccc1)OCNC(=O)c1ccccc1
N=C1NC(=Nc2onc(c12)-c1ccccc1OC=O)CCSc1ccccc1,AB_CDDNMT,ABCDT01_28,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,N=c1[nH]c(CCSc2ccccc2)nc2onc(-c3ccccc3OC=O)c12,N=c1[nH]c(CCSc2ccccc2)nc2onc(-c3ccccc3OC=O)c12
CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccoc1,AB_CDDNMT,ABCDT01_29,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccoc1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccoc1
CC(O)C(=O)OCc1ccc(nn1)-c1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_30,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)nn1,CC(=O)C(O)OCc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)nn1
CC(CCc1ccc(cc1)C(=O)NCCc1cc(ccc1CO)COOCCS)NC=O,AB_CDDNMT,ABCDT01_31,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CCc1ccc(C(=O)NCCc2cc(COOCCS)ccc2CO)cc1)NC=O,CC(CCc1ccc(C(=O)NCCc2cc(COOCCS)ccc2CO)cc1)NC=O
FC(=O)NCc1ccc(cc1)C(=O)OCCc1ccc2c(c1)NC(=O)N2C#N,AB_CDDNMT,ABCDT01_32,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,N#Cn1c(=O)[nH]c2cc(CCOC(=O)c3ccc(CNC(=O)F)cc3)ccc21,N#Cn1c(=O)[nH]c2cc(CCOC(=O)c3ccc(CNC(=O)F)cc3)ccc21
CC(O)C(=O)OCN=C1NC(=Nc2ccccc12)c1ccc(cc1)Cl,AB_CDDNMT,ABCDT01_33,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCN=c1[nH]c(-c2ccc(Cl)cc2)nc2ccccc12,CC(=O)C(O)OCN=c1[nH]c(-c2ccc(Cl)cc2)nc2ccccc12
NCC(CC1CC1)CC1CN(C1)c1c(cnn1-c1ccc2c(c1)OCO2)Cl,AB_CDDNMT,ABCDT01_34,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,NCC(CC1CC1)CC1CN(c2c(Cl)cnn2-c2ccc3c(c2)OCO3)C1,NCC(CC1CC1)CC1CN(c2c(Cl)cnn2-c2ccc3c(c2)OCO3)C1
Cc1c(c([nH]c1C(=O)NCCc1cc(ccc1CO)COc1ccccc1)C=N)O,AB_CDDNMT,ABCDT01_35,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1c(C(=O)N=CCc2cc(COc3ccccc3)ccc2CO)[nH]c(CN)c1O,Cc1c(C(=O)N=CCc2cc(COc3ccccc3)ccc2CO)[nH]c(CN)c1O
CN=C1NC(=NC(=C1)c1ccco1)c1c[nH]c(c1-c1ccccc1)-c1ccc(cc1)OCCS,AB_CDDNMT,ABCDT01_36,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1cc(-c2ccco2)[nH]c(-c2c[nH]c(-c3ccc(OCCS)cc3)c2-c2ccccc2)n1,CN=c1cc(-c2ccco2)[nH]c(-c2c[nH]c(-c3ccc(OCCS)cc3)c2-c2ccccc2)n1
NCC(CC1CCOCC1)CC1CN(C1)C1=COc2cc(ccc2C1=O)C=CCOC(O)=O,AB_CDDNMT,ABCDT01_37,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,NCC(CC1CCOCC1)CC1CN(c2coc3cc(C=CCOC(=O)O)ccc3c2=O)C1,NCC(CC1CCOCC1)CC1CN(c2coc3cc(C=CCOC(=O)O)ccc3c2=O)C1
CN=C1NC(=N)NC(=N1)c1ccccc1-c1ccc(cc1)CCCC(C)NC=O,AB_CDDNMT,ABCDT01_38,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1[nH]c(-c2ccccc2-c2ccc(CCCC(C)NC=O)cc2)nc(=N)[nH]1,CN=c1[nH]c(-c2ccccc2-c2ccc(CCCC(C)NC=O)cc2)nc(=N)[nH]1
CC(O)C(=O)OCC1=C2NC(=O)c3cc(ccc3N2C(=S)S1)-c1ccc(cc1)-n1cccc1,AB_CDDNMT,ABCDT01_39,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCc1sc(=S)n2c1[nH]c(=O)c1cc(-c3ccc(-n4cccc4)cc3)ccc12,CC(=O)C(O)OCc1sc(=S)n2c1[nH]c(=O)c1cc(-c3ccc(-n4cccc4)cc3)ccc12
OCCCNC(=O)Cc1ccc(cc1)-c1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_40,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(Cc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1)NCCCO,O=C(Cc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1)NCCCO
CC(CCl)(Cc1cc(c2c(n1)-c1ccccc1OC2)C1=COc2ccc(cc2C1=O)CCOC=O)C(O)=O,AB_CDDNMT,ABCDT01_41,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CCl)(Cc1cc(-c2coc3ccc(CCOC=O)cc3c2=O)c2c(n1)-c1ccccc1OC2)C(=O)O,CC(CCl)(Cc1cc(-c2coc3ccc(CCOC=O)cc3c2=O)c2c(n1)-c1ccccc1OC2)C(=O)O
CC(COC=O)C(C=CCNC=O)c1ccc(cc1)CC(C)(CCl)C(O)=O,AB_CDDNMT,ABCDT01_42,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(COC=O)C(C=CCNC=O)c1ccc(CC(C)(CCl)C(=O)O)cc1,CC(COC=O)C(C=CCNC=O)c1ccc(CC(C)(CCl)C(=O)O)cc1
O=COCCCCCCCC(NCCOC=O)N=C1C2=C(CCCC2)Nc2ccccc12,AB_CDDNMT,ABCDT01_43,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCCCCCC(N=c1c2c([nH]c3ccccc13)CCCC2)NCCOC=O,O=COCCCCCCCC(N=c1c2c([nH]c3ccccc13)CCCC2)NCCOC=O
CC(=O)CSOCN(CN1C(=O)Nc2cc(ccc12)-c1ccoc1)c1ccncc1,AB_CDDNMT,ABCDT01_44,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(-c3ccoc3)ccc21)c1ccncc1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(-c3ccoc3)ccc21)c1ccncc1
OC(=O)C(Cc1nc2ccccc2s1)NC(=O)OCC1COc2ccccc2C1,AB_CDDNMT,ABCDT01_45,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(Cc1nc2ccccc2s1)C(=O)O)OCC1COc2ccccc2C1,O=C(NC(Cc1nc2ccccc2s1)C(=O)O)OCC1COc2ccccc2C1
O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_46,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COCNC(=O)c1ccccc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
Cc1ccc(o1)Oc1ccc(nn1)COC(=O)C(O)Cc1ccc2c(c1)OCCO2,AB_CDDNMT,ABCDT01_47,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(Oc2ccc(COC(=O)C(O)Cc3ccc4c(c3)OCCO4)nn2)o1,Cc1ccc(Oc2ccc(COC(=O)C(O)Cc3ccc4c(c3)OCCO4)nn2)o1
CC(CNC(C)(C)Cc1cccc(c1)-c1cnccn1)OCNC(=O)c1ccccc1,AB_CDDNMT,ABCDT01_48,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)Cc1cccc(-c2cnccn2)c1)OCNC(=O)c1ccccc1,CC(CNC(C)(C)Cc1cccc(-c2cnccn2)c1)OCNC(=O)c1ccccc1
CC(O)C(=O)OCc1cc(nc2c1COc1ccccc-21)CC(C)(CF)C(O)=O,AB_CDDNMT,ABCDT01_49,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)C(O)OCc1cc(CC(C)(CF)C(=O)O)nc2c1COc1ccccc1-2,CC(=O)C(O)OCc1cc(CC(C)(CF)C(=O)O)nc2c1COc1ccccc1-2
CN=C1N=C(NC2=C1C(=O)CC(C2)(N1CCN(CC1)C(C)=O)c1ccccc1)c1ccccc1,AB_CDDNMT,ABCDT01_50,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCN(C(C)=O)CC1)C2,CN=c1[nH]c(-c2ccccc2)nc2c1C(=O)CC(c1ccccc1)(N1CCN(C(C)=O)CC1)C2
Cc1ccc(cc1C)Nc1c[n]2c(c(nc2cn1)COC(=O)C(O)CF)-c1ccccc1,AB_CDDNMT,ABCDT01_51,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(Nc2cn3c(-c4ccccc4)c(COC(=O)C(O)CF)nc3cn2)cc1C,Cc1ccc(Nc2cn3c(-c4ccccc4)c(COC(=O)C(O)CF)nc3cn2)cc1C
CCC(C)(C)NCC(C)OCC(CN=C1C2=C(CCCC2)Nc2ccccc12)OCC(C)O,AB_CDDNMT,ABCDT01_52,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCC(C)(C)NCC(C)OCC(CN=c1c2c([nH]c3ccccc13)CCCC2)OCC(C)O,CCC(C)(C)NCC(C)OCC(CN=c1c2c([nH]c3ccccc13)CCCC2)OCC(C)O
OC(=O)C(CC1CC1)NC(=O)OCc1cccc(c1)-c1ccc(s1)C(=O)NCN1CCOCC1,AB_CDDNMT,ABCDT01_53,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(CC1CC1)C(=O)O)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1,O=C(NC(CC1CC1)C(=O)O)OCc1cccc(-c2ccc(C(=O)NCN3CCOCC3)s2)c1
OC(=O)C(Cc1cccs1)NC(=O)OCc1cccc(c1)-c1ccc(s1)Cl,AB_CDDNMT,ABCDT01_54,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NC(Cc1cccs1)C(=O)O)OCc1cccc(-c2ccc(Cl)s2)c1,O=C(NC(Cc1cccs1)C(=O)O)OCc1cccc(-c2ccc(Cl)s2)c1
CCc1noc2c1C(=N)NC(=N2)c1ccc(cc1)C1(CC1)c1ccccc1,AB_CDDNMT,ABCDT01_55,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCc1noc2[nH]c(-c3ccc(C4(c5ccccc5)CC4)cc3)nc(=N)c12,CCc1noc2[nH]c(-c3ccc(C4(c5ccccc5)CC4)cc3)nc(=N)c12
Cc1c(cc(n1COCC(CNC=O)Cc1ccco1)NC(=O)CCCOC=O)-c1ccc(cc1)F,AB_CDDNMT,ABCDT01_56,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1c(-c2ccc(F)cc2)cc(NC(=O)CCCOC=O)n1COCC(CNC=O)Cc1ccco1,Cc1c(-c2ccc(F)cc2)cc(NC(=O)CCCOC=O)n1COCC(CNC=O)Cc1ccco1
CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1,AB_CDDNMT,ABCDT01_57,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1,CC(CNC(C)(C)Cc1ccc2c(c1)OCO2)OCNC(=O)c1ccncc1
ClC1=NNC(=NCCCCCOC=O)N1C1COc2ccccc2C1,AB_CDDNMT,ABCDT01_58,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCCCN=c1[nH]nc(Cl)n1C1COc2ccccc2C1,O=COCCCCCN=c1[nH]nc(Cl)n1C1COc2ccccc2C1
CC(CCl)(Cc1ccc(cc1)C1CC(=O)C2=C(C1)NC(=NC2=NOC=O)Br)C(O)=O,AB_CDDNMT,ABCDT01_59,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(CCl)(Cc1ccc(C2CC(=O)c3c([nH]c(Br)nc3=NOC=O)C2)cc1)C(=O)O,CC(CCl)(Cc1ccc(C2CC(=O)c3c([nH]c(Br)nc3=NOC=O)C2)cc1)C(=O)O
CN1CC(OC=O)C(C1)N=C1NN=C(C2CCCC2)N1c1cccc(c1)C,AB_CDDNMT,ABCDT01_60,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1cccc(-n2c(C3CCCC3)n[nH]c2=NC2CN(C)CC2OC=O)c1,Cc1cccc(-n2c(C3CCCC3)n[nH]c2=NC2CN(C)CC2OC=O)c1
Clc1ccc(cc1)OCC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,AB_CDDNMT,ABCDT01_61,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(COc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O=C(COc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
ClC(=O)Oc1ccc(cc1)C(=O)NC(Cc1ccccc1)C(=O)OCC(=O)c1ccco1,AB_CDDNMT,ABCDT01_62,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(Cl)Oc1ccc(C(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c2ccco2)cc1,O=C(Cl)Oc1ccc(C(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c2ccco2)cc1
CC(=O)CSOCN(CN1C(=O)Nc2cc(ccc12)CCCCCOC=O)c1ccncc1,AB_CDDNMT,ABCDT01_63,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(CCCCCOC=O)ccc21)c1ccncc1,CC(=O)CSOCN(Cn1c(=O)[nH]c2cc(CCCCCOC=O)ccc21)c1ccncc1
O=COCCNC(Cc1ccoc1)N=C1C2=C(CCCC2)Nc2ccccc12,AB_CDDNMT,ABCDT01_64,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCNC(Cc1ccoc1)N=c1c2c([nH]c3ccccc13)CCCC2,O=COCCNC(Cc1ccoc1)N=c1c2c([nH]c3ccccc13)CCCC2
Cc1ccc(nn1)CN=C1NC(=Nc2ccccc12)c1ccc(cc1)Cl,AB_CDDNMT,ABCDT01_65,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,Cc1ccc(CN=c2[nH]c(-c3ccc(Cl)cc3)nc3ccccc23)nn1,Cc1ccc(CN=c2[nH]c(-c3ccc(Cl)cc3)nc3ccccc23)nn1
CCC(CNC=O)COCc1sc2c(c1C)CC(OC2)(c1ccc2c(c1)NC(=O)N2C#N)c1ccco1,AB_CDDNMT,ABCDT01_66,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,CCC(CNC=O)COCc1sc2c(c1C)CC(c1ccc3c(c1)[nH]c(=O)n3C#N)(c1ccco1)OC2,CCC(CNC=O)COCc1sc2c(c1C)CC(c1ccc3c(c1)[nH]c(=O)n3C#N)(c1ccco1)OC2
OC(=O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1,AB_CDDNMT,ABCDT01_67,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1,O=C(O)NCCc1ccc2c(c1)Nc1ccccc1NC2CNC(=O)c1ccoc1
OCc1ccc(cc1CCNC(=O)c1cccc(c1)Cl)COC1CCS(=O)(=O)C1,AB_CDDNMT,ABCDT01_68,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=C(NCCc1cc(COC2CCS(=O)(=O)C2)ccc1CO)c1cccc(Cl)c1,O=C(NCCc1cc(COC2CCS(=O)(=O)C2)ccc1CO)c1cccc(Cl)c1
OC(=O)C(CCCOC=O)NC(=O)OCc1cccc(c1)-c1ccc(s1)Cl,AB_CDDNMT,ABCDT01_69,AlvaBuilder,ChemDiv DNMT,AB_CDDNMT01,1,O=COCCCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O,O=COCCCC(NC(=O)OCc1cccc(-c2ccc(Cl)s2)c1)C(=O)O
